Player_id,Passing,Defending,Dribbling,Pace,Shooting,Physic
226419,73,37,73,73,66,48
226436,63,65,67,69,52,72
276367,62,65,63,72,51,73
270999,63,38,69,72,65,64
258713,61,60,69,76,54,66
275360,69,27,73,76,70,64
206518,64,32,72,79,68,64
252088,65,61,62,43,60,73
253122,56,63,68,81,51,69
222405,57,58,62,66,52,72
262091,64,64,66,61,51,63
223186,62,63,64,53,60,66
277464,61,62,65,74,51,66
262149,62,56,68,73,58,64
263437,63,59,71,69,53,71
254996,61,65,67,78,43,71
272931,65,37,71,76,68,57
252974,63,39,69,80,63,62
184111,62,32,66,51,76,78
251440,60,54,64,72,60,65
253239,64,66,64,76,45,70
246840,61,66,61,69,50,71
253246,67,61,60,46,56,68
238660,59,63,67,80,47,67
262222,66,61,67,53,57,62
191058,65,62,60,55,56,65
262498,61,61,61,75,49,68
244322,60,54,63,82,60,70
264295,59,55,63,76,58,80
218985,60,65,60,65,52,79
253296,57,69,62,77,47,73
236147,62,64,69,69,58,58
233591,59,65,61,65,56,71
214906,62,70,60,59,42,78
274555,67,63,70,65,53,58
264578,65,63,63,55,58,63
72586,61,65,61,61,48,74
242578,64,76,62,60,45,77
207513,59,54,63,68,58,67
247195,61,54,62,77,60,62
246431,69,34,77,88,66,49
244133,62,66,63,62,46,73
193957,57,60,63,76,59,63
70335,63,66,67,63,56,65
271816,65,48,72,74,63,59
80073,65,47,69,76,61,59
259790,62,43,77,89,60,52
251352,60,52,65,91,63,63
72419,59,58,67,78,58,64
251107,66,47,72,74,60,54
242660,63,74,69,72,34,74
73453,63,65,73,79,40,60
210413,55,84,69,64,40,80
224763,63,71,63,54,46,79
222461,66,40,74,76,64,53
273933,65,66,69,77,44,68
266272,64,58,67,64,58,64
234019,69,38,69,64,62,61
212267,64,33,70,73,64,65
202033,59,57,61,74,59,62
228145,59,61,66,78,52,67
272968,65,63,64,64,54,67
255817,66,61,66,77,52,64
257397,60,53,66,69,62,63
226167,60,60,66,80,49,68
261000,65,60,66,65,58,60
262794,63,63,67,77,48,66
73615,58,54,64,78,54,70
204687,59,58,61,82,55,66
236944,63,43,72,84,65,48
251800,62,64,65,67,55,66
235161,62,28,71,75,72,66
240289,65,73,65,60,42,67
238758,64,57,64,69,53,65
238775,62,43,70,81,62,50
233400,56,73,61,52,55,83
239042,66,59,65,55,59,65
79049,64,60,64,73,54,66
253385,56,25,70,73,72,76
235991,64,30,68,68,69,72
229605,62,63,63,55,56,74
243966,56,34,70,72,68,77
211204,60,57,65,80,52,61
255256,64,66,68,75,39,69
248602,63,74,65,66,40,78
248107,62,63,64,72,51,68
75055,69,32,77,80,68,54
237122,61,62,67,82,41,75
269385,60,56,65,86,55,67
233560,66,44,69,75,59,64
236890,66,62,66,60,62,67
228211,60,31,66,83,67,58
210304,65,63,67,62,51,56
261011,68,50,69,75,61,64
246682,65,43,74,83,64,43
257946,61,75,70,61,43,67
230302,60,29,71,67,74,60
183966,62,70,60,56,50,70
235425,59,61,61,68,53,81
244143,64,29,69,80,65,67
257204,61,73,58,62,50,75
273080,61,25,66,79,71,75
251579,65,55,63,63,57,71
235454,65,73,64,52,45,70
264392,62,60,71,74,55,54
237000,57,67,67,86,36,82
244680,66,62,66,60,58,59
252884,60,59,64,73,55,70
264665,62,46,67,74,66,57
220633,65,38,77,81,69,58
208861,61,69,62,42,61,69
230126,61,57,65,85,53,70
258041,60,50,69,84,61,54
197655,54,81,61,60,49,84
241186,67,24,78,78,68,61
253475,64,64,73,61,54,53
248101,61,58,63,66,59,67
257068,63,57,69,83,54,62
246860,64,55,64,76,55,59
277614,63,59,69,73,54,57
72315,59,62,61,82,49,69
277119,66,53,71,73,62,45
277887,61,64,73,75,43,65
211591,60,30,66,67,69,77
276365,64,57,72,68,56,65
263065,63,63,64,61,59,70
252339,61,75,63,76,42,75
200122,57,67,63,71,48,77
223933,58,32,64,71,75,80
246728,60,29,67,78,69,75
252125,63,56,71,71,61,55
279548,61,63,64,76,59,62
271373,69,39,74,72,68,55
251420,60,60,65,62,57,72
239397,60,40,67,83,64,67
244550,65,41,68,77,63,60
270956,64,58,64,68,60,62
263025,64,40,73,70,66,58
257411,61,61,65,73,54,66
247955,61,29,70,89,67,66
263061,61,58,66,80,60,62
224662,60,51,67,85,58,61
205210,59,66,63,44,55,70
231835,64,39,64,47,73,80
257692,64,33,70,75,71,67
241064,61,69,62,71,43,74
269739,63,61,71,80,48,67
241601,65,40,74,80,68,52
233924,64,31,77,85,62,62
73413,67,32,75,78,64,63
248010,60,59,60,61,59,71
231640,74,35,72,67,72,54
244706,51,41,65,69,69,82
227558,61,39,70,52,72,76
232437,60,70,66,62,50,71
189177,67,59,64,52,62,60
268283,58,63,59,71,54,68
270339,67,59,66,69,49,66
212485,58,67,61,64,51,73
251401,63,42,78,79,59,67
274187,58,73,64,67,38,80
259861,62,38,66,67,67,71
228886,62,38,70,79,67,55
245042,62,57,65,76,55,62
234294,67,52,71,64,55,58
238647,59,56,63,79,56,69
75093,64,57,67,68,60,61
267862,59,65,66,83,52,67
246875,64,81,67,80,32,78
254315,59,60,65,68,56,72
257917,64,64,65,62,53,62
266110,64,61,65,66,58,68
232865,55,61,63,80,60,71
231588,59,68,68,74,45,63
79014,63,46,72,70,65,48
264880,63,37,70,75,71,54
201136,60,67,66,68,43,70
186296,64,69,64,32,53,74
70862,64,56,67,66,60,61
247257,47,83,61,87,32,85
261084,60,33,68,78,72,60
268772,58,25,68,75,74,72
254951,62,63,67,68,57,62
266218,61,57,66,66,56,65
244474,62,61,61,68,59,72
278789,66,63,68,65,56,69
80909,64,51,67,76,61,57
264215,63,59,66,67,56,72
211999,57,79,62,57,43,83
239138,68,36,78,76,62,60
241711,62,63,63,64,58,69
270901,65,52,71,69,60,62
252470,64,46,69,86,59,56
74049,62,66,66,75,44,62
193601,56,77,58,55,52,76
240453,53,77,65,72,39,79
229448,57,31,68,83,69,73
243787,60,68,64,54,58,72
201041,61,66,66,71,42,71
278359,63,52,70,76,60,62
263006,66,67,65,67,47,54
243807,60,59,65,78,58,58
242019,58,30,69,80,72,73
200806,64,60,60,49,56,73
245863,60,72,67,75,37,73
75628,73,39,74,66,68,52
275054,56,60,71,84,57,60
220019,61,38,69,85,62,65
276085,62,63,67,62,63,64
230524,60,24,73,77,77,61
269952,64,53,63,77,57,58
218534,62,34,71,70,68,67
252327,64,73,70,70,44,60
73135,64,72,63,70,46,73
269745,65,65,65,55,61,64
224690,60,60,56,51,57,75
263107,69,42,73,74,56,49
228303,62,39,66,86,65,62
271572,59,65,64,75,58,60
264160,68,66,69,51,59,57
276712,63,40,67,81,68,65
239084,59,62,62,60,58,78
221422,57,75,57,52,53,79
235253,62,59,67,68,52,70
70902,66,27,70,85,66,67
253713,58,59,61,76,54,61
73502,58,64,63,83,45,72
190239,52,59,61,83,57,77
245565,67,30,70,63,71,69
192319,61,61,59,68,53,69
271688,70,25,77,86,64,61
216416,57,64,65,75,48,69
211042,67,42,67,66,65,61
238195,58,60,63,80,56,65
238196,65,41,70,75,68,60
248698,64,76,65,72,35,74
234108,69,43,76,70,57,57
250763,53,39,63,69,64,84
266390,62,68,66,73,50,71
274078,68,49,73,70,58,45
223907,57,61,62,82,50,80
190633,60,69,59,62,54,75
262334,65,66,74,56,55,61
270037,64,53,71,75,56,62
257247,60,52,68,64,58,62
241900,60,64,60,54,56,76
234991,59,56,67,72,58,71
230394,65,37,72,82,61,63
233732,58,26,75,83,71,65
229914,60,53,63,79,57,70
246047,59,63,64,72,50,68
265774,58,75,66,67,40,72
258104,62,56,71,71,64,57
230207,66,74,60,54,45,75
230464,72,36,73,62,65,53
254529,59,65,69,83,37,71
256325,62,78,72,77,32,80
233034,65,62,64,53,52,70
79186,65,51,67,72,62,54
245336,66,77,64,60,42,79
222045,57,69,60,54,51,74
212830,60,34,68,85,62,61
238177,65,58,62,56,57,69
253036,68,35,74,73,63,53
258930,59,25,73,82,71,65
257396,65,37,72,76,67,56
252793,62,74,66,65,36,76
274570,59,33,67,81,67,72
253073,56,72,62,77,41,78
193177,56,56,61,74,54,75
205481,61,42,65,75,60,72
274096,57,58,65,76,59,70
234683,60,23,73,66,74,72
236988,58,25,76,81,73,64
212424,65,64,68,48,50,66
235216,58,59,63,76,58,72
276694,59,56,72,75,61,62
80342,63,63,64,64,57,61
262362,56,58,67,81,57,69
268763,69,24,78,82,70,58
71910,64,57,65,66,59,60
203751,64,68,67,65,46,63
254449,57,33,66,75,73,66
231954,58,60,63,69,53,73
211987,63,67,68,61,46,68
199191,59,70,65,71,39,73
268312,63,67,72,80,42,60
234015,69,31,76,66,68,52
230436,60,29,73,78,74,60
270131,66,64,68,70,50,58
277305,56,68,63,86,38,85
262733,61,59,67,68,59,53
270415,58,67,66,72,44,80
242000,54,77,59,71,56,79
260178,61,71,66,79,39,69
229974,61,40,66,71,66,72
231254,62,64,63,72,54,69
247140,64,60,65,60,57,64
265578,68,28,76,78,72,57
268916,61,46,73,75,63,60
246392,58,65,64,77,49,74
203902,68,40,68,78,64,44
246910,60,60,67,70,63,57
279428,61,64,60,48,52,78
259978,63,65,65,58,55,66
279710,62,57,64,72,56,69
216227,58,42,66,91,64,60
241335,59,58,64,77,51,64
236217,61,72,68,81,33,79
214986,60,73,68,67,38,71
75211,62,63,66,65,56,63
251341,63,39,73,77,63,55
209359,61,59,62,56,59,67
257490,58,57,63,77,50,74
275415,63,34,69,75,66,69
202968,60,61,65,67,57,61
222937,61,57,62,69,60,63
264159,65,50,69,80,61,60
228834,61,60,60,79,45,70
214250,58,45,68,91,58,73
237036,63,58,66,82,50,61
229624,62,30,66,68,70,70
221953,58,49,65,82,59,50
222982,63,68,65,31,54,77
272651,59,28,71,78,71,65
199960,68,39,70,69,66,52
240677,64,63,65,51,59,62
203308,62,61,62,46,55,80
238895,58,58,67,78,56,63
211514,57,63,65,70,50,64
237884,62,64,65,75,48,67
71998,66,36,73,79,66,55
243271,62,66,66,65,52,58
256331,62,56,67,93,54,60
240207,58,62,64,80,53,73
254578,62,65,69,70,53,63
73348,65,62,70,66,53,63
264838,67,65,65,70,46,64
252044,61,66,63,57,57,80
236432,62,65,62,69,53,71
222355,64,62,68,65,60,62
251313,62,62,64,62,57,65
189619,61,63,65,57,55,68
208052,57,61,63,74,52,74
243392,62,38,72,91,65,51
73412,61,64,59,73,53,74
267720,62,65,65,72,46,76
203725,64,34,72,81,62,62
275162,60,65,63,81,45,65
213724,64,52,69,73,59,53
245981,63,61,66,66,49,78
263649,62,72,62,63,46,74
271344,61,68,63,69,51,72
257265,58,64,69,82,49,68
245238,55,72,61,65,56,76
193532,59,72,64,48,48,72
214784,63,42,65,76,62,61
229123,59,54,62,82,56,63
256778,56,35,69,77,70,75
211982,61,61,67,66,55,63
274191,65,46,74,79,59,49
234258,60,58,62,72,48,68
76311,61,62,62,71,60,68
245017,62,64,61,67,51,75
206115,61,68,65,48,57,74
263721,61,61,65,72,56,67
236344,65,64,68,60,54,65
244280,65,61,67,53,57,65
239418,59,40,69,77,67,78
211004,65,62,62,44,54,71
277565,59,28,71,73,73,71
242506,52,63,64,86,44,74
251466,65,63,69,66,54,63
259410,58,66,66,71,47,83
210004,60,61,62,79,51,66
75605,55,78,71,74,37,76
230229,58,75,53,58,50,73
255319,63,36,67,68,71,62
277598,60,68,64,60,56,72
263522,65,37,74,78,63,59
227682,59,56,63,63,59,65
235899,59,63,64,84,41,78
248201,60,34,65,82,66,71
253579,66,36,65,76,69,67
70298,62,62,68,64,51,73
72866,64,29,75,75,70,60
262314,55,37,67,75,70,78
226221,63,76,60,62,39,76
232901,64,60,68,66,54,66
261063,60,62,68,79,40,71
80593,61,65,65,62,56,72
80357,60,65,62,67,57,65
269292,60,42,79,87,61,49
229367,55,38,66,76,66,78
248060,65,33,73,92,66,56
225293,59,22,68,71,71,75
244027,55,63,61,53,66,75
246348,63,64,62,72,50,71
234061,56,62,63,67,60,65
240209,60,31,70,75,72,68
272726,60,40,65,75,63,72
234358,58,58,65,89,54,71
255352,67,56,65,68,56,57
279932,63,62,64,69,48,79
225922,58,58,61,66,59,71
259726,55,46,63,82,62,71
253076,57,57,62,82,58,65
261016,59,67,63,75,52,72
188825,65,62,65,50,52,76
191390,61,63,66,70,45,74
244134,60,56,67,78,56,64
277426,62,36,70,90,67,52
70331,63,51,71,69,62,59
262848,64,55,66,63,65,63
236510,56,20,70,70,74,72
273127,61,61,63,69,52,64
246007,62,63,66,58,56,81
260601,66,30,79,88,64,51
278523,64,65,67,67,62,57
211203,60,66,64,64,46,73
251908,61,59,71,80,47,63
239631,61,23,76,79,71,68
243473,61,61,65,80,46,73
269087,60,79,64,69,41,73
79397,65,63,66,72,44,71
234826,60,24,70,67,74,78
240978,64,51,64,63,63,61
269164,63,74,61,62,40,74
198261,69,74,60,39,44,73
247677,62,54,64,68,55,67
242052,70,34,68,71,67,55
262024,61,61,68,74,46,54
254858,57,43,66,71,62,83
255894,61,58,71,79,52,72
235416,56,28,67,73,73,73
231065,56,46,63,79,63,72
255386,64,55,68,72,59,57
262042,57,76,63,75,40,82
74142,56,59,66,83,51,62
251809,62,83,65,56,37,82
242085,59,61,64,66,57,65
228518,57,75,63,70,38,79
251052,62,31,67,78,64,63
199088,55,60,61,72,55,76
264372,65,42,68,73,67,58
224447,56,63,62,74,46,75
268755,59,59,65,81,53,64
254422,57,58,62,74,45,70
240603,63,59,65,65,58,61
190939,57,32,65,71,70,71
275951,64,65,59,81,47,68
196848,62,33,69,66,73,59
260094,57,66,62,71,50,79
222472,60,65,61,60,50,76
266256,56,29,70,77,72,75
279832,64,57,62,74,57,62
275742,62,57,67,72,61,67
72745,65,74,64,59,46,70
243252,57,61,60,70,48,82
70971,67,30,75,80,72,48
213064,59,67,64,63,44,76
268874,64,60,66,73,61,57
226378,61,32,69,52,71,80
251212,57,66,64,67,52,72
246609,64,63,66,63,58,63
243044,56,61,62,70,54,71
247412,60,69,66,81,34,76
70007,63,68,60,66,49,79
222329,60,42,69,91,59,59
247674,62,31,73,80,65,71
268926,63,57,64,66,58,60
223629,65,34,69,79,65,67
199313,64,71,62,59,40,68
222373,67,47,70,81,63,55
242090,65,37,70,77,68,64
252084,60,37,68,69,69,70
230329,62,69,66,60,39,76
240057,62,64,65,47,54,75
248777,55,64,67,83,42,80
251855,68,56,69,53,57,67
261072,62,27,71,80,69,65
244736,69,56,66,72,55,53
229378,58,60,63,73,52,65
244497,61,58,67,75,55,63
215065,61,54,67,72,56,69
244522,65,47,69,76,62,53
260653,63,61,70,80,45,65
224062,60,65,65,57,54,70
76098,65,63,67,64,53,63
279109,62,64,61,73,46,71
277839,56,25,69,66,75,75
213846,61,73,62,68,41,71
277849,63,56,60,71,59,61
221024,61,75,61,57,45,76
266606,58,61,60,78,56,70
237169,59,57,64,92,47,65
224115,59,64,59,68,55,74
74364,57,55,67,85,55,59
273537,63,63,67,74,55,60
241543,60,61,62,71,58,61
256149,63,64,67,67,52,64
247203,60,61,64,75,44,73
250807,63,39,73,72,65,62
251831,70,49,73,76,57,46
248774,58,62,57,71,57,77
258758,66,47,70,78,58,67
264137,63,66,63,69,49,67
202698,62,58,63,51,58,64
258766,57,66,65,78,40,71
244950,58,73,65,68,39,79
253910,63,37,68,82,61,57
220649,64,36,69,76,69,61
277482,64,39,76,88,63,60
199151,66,29,73,84,65,55
268273,57,29,71,82,70,64
270834,65,36,68,73,70,68
235771,62,57,67,73,55,48
262396,60,72,59,49,46,78
225533,54,36,66,70,70,80
252927,65,59,67,66,57,60
243464,64,55,66,67,58,69
247821,61,60,64,57,59,71
272911,68,55,68,72,62,56
186127,59,39,66,48,68,78
228375,62,65,62,67,47,66
278813,55,36,69,76,70,75
258365,59,67,62,66,48,77
277327,62,35,69,64,72,68
256343,54,75,61,77,40,68
258137,59,65,66,72,43,75
255594,66,24,77,79,66,53
278400,59,64,69,72,59,68
263303,66,51,68,75,55,66
223379,64,46,65,74,58,68
275861,61,57,67,77,53,68
266648,61,26,69,69,70,71
241055,63,62,69,78,41,64
230561,60,48,62,77,67,83
247721,65,58,69,60,55,65
259249,63,46,67,78,64,60
270536,67,49,70,69,64,50
277193,64,66,71,82,34,65
228815,62,38,70,70,64,67
255699,62,40,66,83,63,66
262363,60,54,64,76,57,69
230382,57,68,58,69,49,75
253170,60,68,62,70,45,77
254211,60,64,65,74,45,73
238086,67,53,67,73,57,51
245769,62,63,61,66,53,69
264219,59,32,72,94,60,60
269084,68,49,72,68,62,53
240669,56,75,60,62,44,84
210719,56,74,62,72,41,78
268581,68,48,70,66,68,50
270379,59,39,71,86,63,60
251951,69,47,69,71,63,59
235315,58,44,66,82,61,60
236600,61,72,66,71,33,77
242489,64,32,67,91,72,60
259131,64,48,71,69,65,51
255558,60,74,70,60,40,72
72775,61,61,62,73,58,70
262728,55,32,67,75,67,76
212040,64,68,61,51,54,73
244054,60,60,61,54,57,69
245084,62,65,65,60,49,68
233309,61,60,66,84,51,66
264286,59,58,65,83,53,67
277346,60,58,64,71,55,68
241523,54,39,67,74,70,69
73853,56,34,68,82,71,64
254333,68,38,73,81,59,56
252551,55,73,59,72,45,77
268937,58,63,64,72,50,70
267406,57,27,71,69,73,71
225682,62,64,62,65,46,71
230292,56,31,76,86,68,44
213661,67,81,70,64,32,74
271010,57,68,62,70,46,75
73638,59,63,67,66,59,70
209062,57,36,59,74,62,84
262825,62,57,64,63,57,69
238505,64,29,75,85,69,48
227764,61,51,66,88,59,49
268484,64,47,70,73,64,60
256476,69,26,78,80,70,59
255206,60,29,69,79,70,67
252149,57,56,61,83,54,65
246777,61,52,63,81,60,63
229628,64,65,55,43,53,86
245770,57,21,77,80,71,71
253202,62,62,61,68,53,79
253461,67,51,68,71,62,52
262936,60,61,74,65,59,64
239393,62,43,64,73,61,68
238636,59,62,62,56,56,78
272687,64,58,72,74,57,58
245582,60,23,70,81,69,81
266831,61,49,70,76,64,56
70481,60,63,63,66,57,58
70229,55,66,58,61,50,76
236637,58,62,62,70,57,71
225381,69,63,69,46,51,62
230246,65,71,70,75,39,63
241266,60,27,72,79,72,67
233588,58,74,60,58,50,76
226430,66,29,73,77,65,61
275592,65,25,76,87,69,65
79242,63,64,65,63,59,65
279713,66,64,60,37,60,70
204458,55,62,59,72,52,82
254148,67,32,72,82,67,63
228805,59,83,62,41,36,84
227288,62,56,62,53,62,62
262384,64,50,63,68,62,63
225532,61,70,64,69,36,74
247037,64,57,67,70,51,64
230399,64,60,61,79,54,66
271362,62,70,64,74,48,68
233986,54,67,59,74,42,74
260098,61,69,64,78,39,73
267784,66,36,70,88,64,60
251662,62,65,64,57,54,78
242712,61,55,68,91,46,60
235292,59,63,66,76,50,69
259105,61,33,71,82,68,62
238631,53,41,68,71,69,73
251439,63,61,63,63,56,71
215601,64,35,66,64,68,73
242997,66,30,73,91,62,57
231743,56,40,72,64,71,76
238922,61,66,61,70,53,72
72542,63,48,66,64,66,54
268131,61,75,67,76,32,78
273008,60,57,65,71,65,66
244599,58,56,69,85,51,59
231801,63,58,65,66,56,65
235133,59,35,66,81,66,65
230014,61,59,60,69,53,76
237721,63,64,66,73,43,72
243618,66,48,69,65,59,52
213670,59,59,63,76,43,79
223402,61,59,64,71,58,53
246974,59,65,68,75,48,68
242628,58,60,72,85,47,70
80589,64,52,64,66,63,70
276949,65,62,70,56,62,59
247001,57,55,64,84,54,66
264683,60,54,66,78,61,60
203244,59,70,59,53,57,71
258284,64,45,72,76,61,51
74992,59,65,67,74,54,63
187132,56,73,65,57,48,77
260099,59,63,67,78,45,72
275225,68,34,69,74,66,61
73256,62,60,69,70,41,63
248360,57,50,67,80,56,70
77359,55,61,70,70,57,59
239919,57,65,67,80,39,74
258355,66,60,65,65,56,62
221750,63,66,65,71,41,70
70203,68,58,68,69,45,70
242755,62,26,75,92,66,57
265812,65,60,67,69,52,58
236885,54,34,67,75,72,78
248661,61,70,67,61,44,71
235101,57,59,62,70,55,73
243041,62,38,70,82,65,63
242791,62,59,65,56,56,73
72825,62,28,70,89,70,51
224890,66,39,72,74,68,60
270206,55,38,70,82,68,69
225927,61,60,62,71,47,65
211595,60,63,60,57,58,67
245908,66,54,70,74,59,63
261019,65,63,67,63,53,62
219581,62,77,60,62,38,77
258749,55,46,61,81,60,80
241344,59,43,62,80,61,69
72654,63,67,62,74,41,71
230370,71,39,78,86,64,52
222440,63,50,65,73,60,61
271856,62,68,67,65,56,56
199667,65,68,63,47,50,74
258036,61,62,62,81,41,72
258817,61,39,73,80,68,53
242436,62,64,61,50,61,76
234022,61,33,68,76,69,54
226087,62,60,63,70,51,60
235815,62,61,61,64,61,65
257063,62,42,74,79,61,59
271156,62,46,68,74,62,54
264010,61,44,75,90,59,50
239690,56,62,64,64,59,75
260951,52,33,65,82,68,71
271198,66,61,65,52,59,60
252001,63,68,64,68,44,73
248169,60,73,68,75,39,75
277870,65,63,65,61,56,55
252278,60,48,63,75,59,67
244087,58,56,69,80,57,64
237179,55,38,68,80,67,80
239740,67,34,75,77,67,49
277630,61,49,69,76,57,66
220030,58,63,62,72,45,73
214676,56,34,69,78,67,65
263076,65,62,70,61,44,74
231600,65,62,62,59,57,65
235955,68,31,78,80,65,53
244147,66,33,68,73,66,67
245439,60,65,61,72,43,85
237772,65,46,69,71,63,61
240332,63,32,76,76,71,51
209361,57,59,55,68,56,79
208852,58,53,64,67,59,66
256980,67,31,74,78,68,54
263131,59,66,58,75,50,74
78837,61,59,67,78,57,54
226050,62,30,72,70,71,64
266501,59,68,64,66,52,68
78858,60,55,63,73,58,64
256780,68,70,62,68,36,73
245268,58,57,64,85,56,58
248604,60,60,72,80,43,56
256035,63,28,76,88,63,59
212778,61,68,61,64,41,79
79150,61,61,67,73,55,64
279599,63,62,65,65,56,62
230449,67,28,67,30,79,72
253758,59,67,64,71,54,70
244034,63,39,68,74,61,62
252484,63,51,64,66,61,60
236877,61,60,66,68,55,67
268903,64,38,73,80,67,58
238704,65,42,75,77,62,62
251761,63,55,68,61,64,55
277118,59,65,58,75,52,75
245384,58,36,68,83,66,69
206219,62,73,64,69,40,71
251275,55,46,67,75,64,75
201114,66,28,68,78,64,61
255144,59,67,66,73,42,72
222123,55,69,61,78,40,79
269493,63,80,59,66,40,81
76477,60,62,65,68,54,68
76227,48,70,60,66,54,76
253895,60,41,67,71,64,64
235222,62,69,65,75,34,78
230876,62,61,61,53,60,74
257244,61,57,66,66,57,68
225508,59,74,66,64,42,70
72677,62,61,66,65,55,66
230118,63,62,65,78,50,62
225785,65,29,75,79,68,56
264192,59,57,65,69,54,67
261390,61,59,66,67,56,62
276258,64,65,66,68,53,69
239666,61,45,68,68,63,67
229171,58,47,68,88,61,59
228666,65,33,70,71,69,62
278096,64,65,70,58,51,59
180561,69,34,75,76,66,43
239443,59,64,66,78,42,68
278101,55,42,64,69,66,76
233572,53,39,65,81,64,77
244843,63,41,75,75,61,61
212591,55,73,56,56,50,84
199027,60,71,62,57,41,74
269690,66,44,66,74,64,56
255360,62,52,65,68,61,65
198032,67,79,64,42,36,85
255637,62,61,66,64,54,72
240535,62,53,61,58,62,68
263837,59,42,70,80,65,61
232861,71,39,69,66,62,63
236706,62,38,75,84,67,49
263075,56,58,65,83,60,69
206243,65,58,66,66,57,66
241075,60,40,71,91,59,54
269748,60,46,68,83,65,59
215993,60,67,65,61,46,76
229819,60,59,67,57,62,65
72892,65,47,68,63,63,58
206536,60,63,56,62,55,75
256216,60,57,64,81,52,60
77021,62,56,65,67,59,63
239099,58,67,63,66,49,72
73215,59,59,61,64,60,69
278530,55,46,67,73,68,62
240131,58,36,73,89,59,61
270854,62,66,65,69,47,66
228368,57,58,61,71,50,72
72721,63,64,62,73,49,69
256788,58,63,70,80,47,68
203287,54,43,61,79,60,77
216349,72,44,77,55,62,43
204353,62,68,61,49,57,70
69963,60,37,70,74,71,60
259162,57,27,76,83,70,66
75618,60,62,62,65,63,67
212601,48,33,65,84,71,83
279934,58,32,75,85,65,60
238464,60,35,67,77,65,67
276609,63,54,62,71,55,62
252555,59,62,66,77,48,65
270738,60,62,63,60,61,62
278430,53,60,67,83,44,69
236454,60,62,68,79,43,63
258731,60,34,75,82,67,64
253366,52,60,68,81,47,70
263353,57,64,63,72,52,67
271805,61,68,63,74,41,71
209602,60,62,66,68,53,69
234464,57,39,68,72,62,72
206562,61,62,64,69,52,68
248548,67,59,66,75,53,61
204280,65,40,64,55,66,72
223229,58,61,60,78,48,71
258822,60,59,65,76,54,66
79111,59,58,63,76,62,59
236551,59,70,62,68,45,77
257803,64,42,67,69,65,72
262668,62,69,66,82,36,72
257293,59,64,61,64,53,74
255000,54,26,71,82,75,73
213018,61,61,65,60,53,60
238375,56,66,61,80,44,73
225849,56,51,63,76,59,69
270658,64,64,68,67,52,63
211522,50,72,57,71,53,78
229209,60,39,71,80,63,72
242267,60,71,65,72,40,72
251229,57,24,72,88,70,71
275051,58,19,71,80,71,69
215410,54,79,60,46,46,76
230521,60,25,73,82,63,63
79746,65,63,71,68,44,59
265610,58,71,57,71,36,77
230559,63,38,73,75,68,53
237985,57,78,62,73,32,83
250791,64,57,66,66,53,59
279464,59,63,62,73,53,66
275634,66,64,64,59,50,70
245428,64,60,67,86,34,69
269237,57,60,64,70,60,64
268738,64,49,68,75,63,56
232646,58,64,61,70,47,70
255436,72,56,71,67,56,58
240099,62,60,64,68,55,68
238593,62,69,65,58,55,72
258823,58,59,67,76,58,60
240661,69,39,74,67,63,49
252700,58,69,59,66,43,79
259615,60,40,68,73,64,65
236074,54,69,58,64,53,73
198704,67,62,67,48,51,57
242492,60,36,70,76,69,62
261438,60,64,60,65,50,72
230991,62,38,71,87,66,49
274000,67,31,77,74,67,59
72790,65,61,64,60,53,63
276311,63,68,67,61,48,66
276316,65,41,66,69,61,59
204638,56,86,56,57,40,83
255329,52,47,68,92,62,63
267625,62,37,69,82,65,57
230515,62,31,75,76,68,42
244083,63,60,63,68,52,56
254067,61,33,69,86,64,62
251002,56,37,70,95,64,63
271000,60,64,65,68,52,70
236459,65,58,67,80,35,73
276668,58,63,68,69,54,72
233404,59,70,59,61,45,70
243664,62,49,67,74,54,69
226514,58,61,61,76,47,71
268758,62,40,70,74,65,61
209368,62,54,63,62,59,62
240600,61,57,64,64,60,68
272863,55,54,62,83,59,66
243175,59,57,64,71,54,64
247278,57,64,65,79,51,70
259054,62,24,74,81,67,53
242160,56,68,65,72,42,78
255222,62,47,65,71,66,61
275986,70,29,70,79,68,58
206104,59,39,63,56,69,73
211736,63,35,66,71,64,69
198177,61,71,60,63,40,76
255529,61,23,72,77,72,66
75320,54,62,61,71,54,76
199761,63,67,59,51,57,73
274259,62,53,67,70,59,64
73048,62,64,63,70,52,65
230493,67,27,73,80,65,59
239981,58,35,70,76,67,65
243064,62,48,66,76,56,68
263034,55,65,61,82,40,78
237708,61,25,73,83,72,64
267409,63,63,52,67,55,74
246164,55,68,57,69,51,74
251028,64,44,72,85,63,49
243619,57,30,73,81,65,71
251819,58,55,63,82,57,70
251337,61,72,62,78,36,77
216524,65,58,63,67,52,68
243921,59,64,63,71,48,68
235988,68,33,73,76,69,51
267993,68,41,69,68,66,58
262117,60,61,65,73,45,71
205559,60,33,67,74,66,69
243976,63,79,53,64,39,78
274726,66,29,71,82,65,55
73260,55,52,62,88,54,69
73518,63,55,65,63,62,65
211009,58,71,59,64,46,75
275785,63,36,72,87,65,57
233051,58,54,64,79,55,64
271980,64,65,62,53,53,69
176246,63,41,69,79,64,50
276602,60,45,76,76,56,67
233098,55,62,67,82,42,73
205966,66,34,74,66,64,55
247950,58,63,61,76,47,73
236943,59,61,62,87,45,68
241552,60,59,69,76,56,56
275347,54,36,66,81,66,68
241821,60,26,72,66,75,67
219551,59,69,59,62,49,78
70569,62,64,67,61,59,66
